in s,C1 in V
-8.1810300E+00,6.15723E-01
-8.1808560E+00,6.10840E-01
-8.1806820E+00,7.91504E-01
-8.1805080E+00,9.03809E-01
-8.1803340E+00,9.37988E-01
-8.1801600E+00,9.57520E-01
-8.1799860E+00,9.52637E-01
-8.1798120E+00,8.01270E-01
-8.1796380E+00,6.98730E-01
-8.1794640E+00,6.93848E-01
-8.1792900E+00,6.74316E-01
-8.1791160E+00,6.74316E-01
-8.1789420E+00,6.59668E-01
-8.1787680E+00,6.64551E-01
-8.1785940E+00,6.54785E-01
-8.1784200E+00,6.49902E-01
-8.1782460E+00,6.20605E-01
-8.1780720E+00,6.35254E-01
-8.1778980E+00,6.40137E-01
-8.1777240E+00,6.35254E-01
-8.1775500E+00,6.35254E-01
-8.1773760E+00,6.40137E-01
-8.1772020E+00,6.40137E-01
-8.1770280E+00,7.96387E-01
-8.1768540E+00,9.08691E-01
-8.1766800E+00,9.52637E-01
-8.1765060E+00,9.52637E-01
-8.1763320E+00,9.57520E-01
-8.1761580E+00,8.35449E-01
-8.1759840E+00,7.13379E-01
-8.1758100E+00,7.03613E-01
-8.1756360E+00,6.93848E-01
-8.1754620E+00,6.79199E-01
-8.1752880E+00,6.84082E-01
-8.1751140E+00,6.88965E-01
-8.1749400E+00,6.59668E-01
-8.1747660E+00,6.25488E-01
-8.1745920E+00,6.35254E-01
-8.1744180E+00,6.15723E-01
-8.1742440E+00,6.10840E-01
-8.1740700E+00,6.15723E-01
-8.1738960E+00,6.20605E-01
-8.1737220E+00,6.20605E-01
-8.1735480E+00,6.20605E-01
-8.1733740E+00,6.25488E-01
-8.1732000E+00,6.45020E-01
-8.1730260E+00,6.25488E-01
-8.1728520E+00,6.10840E-01
-8.1726780E+00,6.30371E-01
-8.1725040E+00,6.35254E-01
-8.1723300E+00,8.15918E-01
-8.1721560E+00,9.23340E-01
-8.1719820E+00,9.42871E-01
-8.1718080E+00,9.52637E-01
-8.1716340E+00,9.47754E-01
-8.1714600E+00,7.91504E-01
-8.1712860E+00,6.88965E-01
-8.1711120E+00,6.79199E-01
-8.1709380E+00,6.59668E-01
-8.1707640E+00,6.35254E-01
-8.1705900E+00,6.54785E-01
-8.1704160E+00,6.49902E-01
-8.1702420E+00,6.40137E-01
-8.1700680E+00,6.25488E-01
-8.1698940E+00,6.25488E-01
-8.1697200E+00,6.30371E-01
-8.1695460E+00,6.40137E-01
-8.1693720E+00,6.30371E-01
-8.1691980E+00,6.40137E-01
-8.1690240E+00,6.30371E-01
-8.1688500E+00,6.40137E-01
-8.1686760E+00,8.01270E-01
-8.1685020E+00,9.23340E-01
-8.1683280E+00,9.62402E-01
-8.1681540E+00,9.67285E-01
-8.1679800E+00,9.67285E-01
-8.1678060E+00,8.20801E-01
-8.1676320E+00,7.13379E-01
-8.1674580E+00,6.59668E-01
-8.1672840E+00,6.93848E-01
-8.1671100E+00,6.84082E-01
-8.1669360E+00,6.84082E-01
-8.1667620E+00,6.74316E-01
-8.1665880E+00,6.64551E-01
-8.1664140E+00,6.35254E-01
-8.1662400E+00,6.30371E-01
-8.1660660E+00,6.35254E-01
-8.1658920E+00,6.30371E-01
-8.1657180E+00,6.40137E-01
-8.1655440E+00,6.35254E-01
-8.1653700E+00,6.40137E-01
-8.1651960E+00,6.40137E-01
-8.1650220E+00,6.25488E-01
-8.1648480E+00,6.35254E-01
-8.1646740E+00,6.20605E-01
-8.1645000E+00,6.25488E-01
-8.1643260E+00,6.25488E-01
-8.1641520E+00,6.49902E-01
-8.1639780E+00,8.45215E-01
-8.1638040E+00,9.42871E-01
-8.1636300E+00,9.62402E-01
-8.1634560E+00,9.62402E-01
-8.1632820E+00,9.62402E-01
-8.1631080E+00,7.76855E-01
-8.1629340E+00,6.88965E-01
-8.1627600E+00,6.79199E-01
-8.1625860E+00,6.59668E-01
-8.1624120E+00,6.59668E-01
-8.1622380E+00,6.54785E-01
-8.1620640E+00,6.40137E-01
-8.1618900E+00,6.20605E-01
-8.1617160E+00,6.40137E-01
-8.1615420E+00,6.35254E-01
-8.1613680E+00,6.10840E-01
-8.1611940E+00,6.20605E-01
-8.1610200E+00,6.20605E-01
-8.1608460E+00,6.20605E-01
-8.1606720E+00,6.35254E-01
-8.1604980E+00,6.25488E-01
-8.1603240E+00,7.96387E-01
-8.1601500E+00,9.23340E-01
-8.1599760E+00,9.57520E-01
-8.1598020E+00,9.52637E-01
-8.1596280E+00,9.67285E-01
-8.1594540E+00,8.11035E-01
-8.1592800E+00,7.03613E-01
-8.1591060E+00,6.79199E-01
-8.1589320E+00,6.69434E-01
-8.1587580E+00,6.59668E-01
-8.1585840E+00,6.84082E-01
-8.1584100E+00,6.74316E-01
-8.1582360E+00,6.35254E-01
-8.1580620E+00,6.20605E-01
-8.1578880E+00,6.20605E-01
-8.1577140E+00,6.25488E-01
-8.1575400E+00,6.15723E-01
-8.1573660E+00,6.35254E-01
-8.1571920E+00,6.40137E-01
-8.1570180E+00,6.25488E-01
-8.1568440E+00,6.45020E-01
-8.1566700E+00,6.05957E-01
-8.1564960E+00,6.45020E-01
-8.1563220E+00,6.25488E-01
-8.1561480E+00,6.35254E-01
-8.1559740E+00,6.30371E-01
-8.1558000E+00,6.35254E-01
-8.1556260E+00,8.69629E-01
-8.1554520E+00,9.47754E-01
-8.1552780E+00,9.77051E-01
-8.1551040E+00,9.62402E-01
-8.1549300E+00,9.57520E-01
-8.1547560E+00,7.67090E-01
-8.1545820E+00,6.84082E-01
-8.1544080E+00,6.69434E-01
-8.1542340E+00,6.64551E-01
-8.1540600E+00,6.84082E-01
-8.1538860E+00,6.84082E-01
-8.1537120E+00,6.54785E-01
-8.1535380E+00,6.35254E-01
-8.1533640E+00,6.35254E-01
-8.1531900E+00,6.10840E-01
-8.1530160E+00,6.25488E-01
-8.1528420E+00,6.30371E-01
-8.1526680E+00,6.15723E-01
-8.1524940E+00,6.30371E-01
-8.1523200E+00,6.15723E-01
-8.1521460E+00,6.25488E-01
-8.1519720E+00,8.30566E-01
-8.1517980E+00,9.18457E-01
-8.1516240E+00,9.42871E-01
-8.1514500E+00,9.52637E-01
-8.1512760E+00,9.62402E-01
-8.1511020E+00,7.67090E-01
-8.1509280E+00,6.93848E-01
-8.1507540E+00,6.64551E-01
-8.1505800E+00,6.69434E-01
-8.1504060E+00,6.45020E-01
-8.1502320E+00,6.59668E-01
-8.1500580E+00,6.45020E-01
-8.1498840E+00,6.20605E-01
-8.1497100E+00,6.25488E-01
-8.1495360E+00,6.10840E-01
-8.1493620E+00,5.96191E-01
-8.1491880E+00,6.15723E-01
-8.1490140E+00,6.10840E-01
-8.1488400E+00,6.20605E-01
-8.1486660E+00,6.25488E-01
-8.1484920E+00,6.20605E-01
-8.1483180E+00,6.25488E-01
-8.1481440E+00,6.30371E-01
-8.1479700E+00,6.40137E-01
-8.1477960E+00,6.20605E-01
-8.1476220E+00,6.20605E-01
-8.1474480E+00,6.59668E-01
-8.1472740E+00,8.50098E-01
-8.1471000E+00,9.33105E-01
-8.1469260E+00,9.72168E-01
-8.1467520E+00,9.62402E-01
-8.1465780E+00,9.86816E-01
-8.1464040E+00,7.47559E-01
-8.1462300E+00,6.93848E-01
-8.1460560E+00,6.88965E-01
-8.1458820E+00,6.84082E-01
-8.1457080E+00,6.79199E-01
-8.1455340E+00,6.84082E-01
-8.1453600E+00,6.59668E-01
-8.1451860E+00,6.45020E-01
-8.1450120E+00,6.49902E-01
-8.1448380E+00,6.40137E-01
-8.1446640E+00,6.40137E-01
-8.1444900E+00,6.30371E-01
-8.1443160E+00,6.20605E-01
-8.1441420E+00,6.30371E-01
-8.1439680E+00,6.30371E-01
-8.1437940E+00,6.35254E-01
-8.1436200E+00,8.64746E-01
-8.1434460E+00,9.42871E-01
-8.1432720E+00,9.47754E-01
-8.1430980E+00,9.52637E-01
-8.1429240E+00,9.62402E-01
-8.1427500E+00,7.62207E-01
-8.1425760E+00,6.98730E-01
-8.1424020E+00,6.79199E-01
-8.1422280E+00,6.79199E-01
-8.1420540E+00,6.64551E-01
-8.1418800E+00,6.79199E-01
-8.1417060E+00,6.45020E-01
-8.1415320E+00,6.30371E-01
-8.1413580E+00,6.30371E-01
-8.1411840E+00,5.96191E-01
-8.1410100E+00,6.25488E-01
-8.1408360E+00,6.30371E-01
-8.1406620E+00,6.20605E-01
-8.1404880E+00,6.20605E-01
-8.1403140E+00,6.10840E-01
-8.1401400E+00,6.05957E-01
-8.1399660E+00,6.05957E-01
-8.1397920E+00,6.15723E-01
-8.1396180E+00,6.15723E-01
-8.1394440E+00,6.30371E-01
-8.1392700E+00,6.20605E-01
-8.1390960E+00,6.79199E-01
-8.1389220E+00,8.69629E-01
-8.1387480E+00,9.47754E-01
-8.1385740E+00,9.77051E-01
-8.1384000E+00,9.77051E-01
-8.1382260E+00,9.47754E-01
-8.1380520E+00,7.23145E-01
-8.1378780E+00,6.93848E-01
-8.1377040E+00,6.74316E-01
-8.1375300E+00,6.74316E-01
-8.1373560E+00,6.84082E-01
-8.1371820E+00,6.74316E-01
-8.1370080E+00,6.64551E-01
-8.1368340E+00,6.40137E-01
-8.1366600E+00,6.40137E-01
-8.1364860E+00,6.30371E-01
-8.1363120E+00,6.49902E-01
-8.1361380E+00,6.25488E-01
-8.1359640E+00,6.40137E-01
-8.1357900E+00,6.40137E-01
-8.1356160E+00,6.40137E-01
-8.1354420E+00,6.45020E-01
-8.1352680E+00,8.69629E-01
-8.1350940E+00,9.57520E-01
-8.1349200E+00,9.77051E-01
-8.1347460E+00,9.86816E-01
-8.1345720E+00,9.72168E-01
-8.1343980E+00,7.71973E-01
-8.1342240E+00,6.98730E-01
-8.1340500E+00,6.69434E-01
-8.1338760E+00,6.69434E-01
-8.1337020E+00,6.54785E-01
-8.1335280E+00,6.84082E-01
-8.1333540E+00,6.54785E-01
-8.1331800E+00,6.20605E-01
-8.1330060E+00,6.35254E-01
-8.1328320E+00,6.10840E-01
-8.1326580E+00,6.15723E-01
-8.1324840E+00,6.20605E-01
-8.1323100E+00,6.15723E-01
-8.1321360E+00,6.10840E-01
-8.1319620E+00,6.20605E-01
-8.1317880E+00,6.20605E-01
-8.1316140E+00,6.10840E-01
-8.1314400E+00,6.15723E-01
-8.1312660E+00,6.10840E-01
-8.1310920E+00,6.15723E-01
-8.1309180E+00,6.20605E-01
-8.1307440E+00,6.98730E-01
-8.1305700E+00,8.89160E-01
-8.1303960E+00,9.42871E-01
-8.1302220E+00,9.57520E-01
-8.1300480E+00,9.52637E-01
-8.1298740E+00,9.03809E-01
-8.1297000E+00,7.13379E-01
-8.1295260E+00,6.59668E-01
-8.1293520E+00,6.79199E-01
-8.1291780E+00,6.54785E-01
-8.1290040E+00,6.59668E-01
-8.1288300E+00,6.74316E-01
-8.1286560E+00,6.45020E-01
-8.1284820E+00,6.54785E-01
-8.1283080E+00,6.20605E-01
-8.1281340E+00,6.20605E-01
-8.1279600E+00,6.49902E-01
-8.1277860E+00,6.30371E-01
-8.1276120E+00,6.25488E-01
-8.1274380E+00,6.40137E-01
-8.1272640E+00,6.59668E-01
-8.1270900E+00,6.59668E-01
-8.1269160E+00,8.84277E-01
-8.1267420E+00,9.57520E-01
-8.1265680E+00,9.67285E-01
-8.1263940E+00,9.77051E-01
-8.1262200E+00,9.62402E-01
-8.1260460E+00,7.37793E-01
-8.1258720E+00,7.13379E-01
-8.1256980E+00,6.79199E-01
-8.1255240E+00,6.88965E-01
-8.1253500E+00,6.79199E-01
-8.1251760E+00,6.88965E-01
-8.1250020E+00,6.59668E-01
-8.1248280E+00,6.30371E-01
-8.1246540E+00,6.30371E-01
-8.1244800E+00,6.05957E-01
-8.1243060E+00,6.40137E-01
-8.1241320E+00,6.15723E-01
-8.1239580E+00,6.20605E-01
-8.1237840E+00,6.20605E-01
-8.1236100E+00,6.25488E-01
-8.1234360E+00,6.30371E-01
-8.1232620E+00,6.40137E-01
-8.1230880E+00,6.10840E-01
-8.1229140E+00,6.20605E-01
-8.1227400E+00,6.35254E-01
-8.1225660E+00,6.35254E-01
-8.1223920E+00,7.42676E-01
-8.1222180E+00,8.89160E-01
-8.1220440E+00,9.42871E-01
-8.1218700E+00,9.47754E-01
-8.1216960E+00,9.28223E-01
-8.1215220E+00,8.54980E-01
-8.1213480E+00,7.13379E-01
-8.1211740E+00,6.64551E-01
-8.1210000E+00,6.59668E-01
-8.1208260E+00,6.54785E-01
-8.1206520E+00,6.64551E-01
-8.1204780E+00,6.64551E-01
-8.1203040E+00,6.54785E-01
-8.1201300E+00,6.35254E-01
-8.1199560E+00,6.25488E-01
-8.1197820E+00,6.20605E-01
-8.1196080E+00,6.30371E-01
-8.1194340E+00,6.25488E-01
-8.1192600E+00,6.35254E-01
-8.1190860E+00,6.25488E-01
-8.1189120E+00,6.25488E-01
-8.1187380E+00,7.08496E-01
-8.1185640E+00,9.03809E-01
-8.1183900E+00,9.77051E-01
-8.1182160E+00,9.67285E-01
-8.1180420E+00,9.77051E-01
-8.1178680E+00,9.23340E-01
-8.1176940E+00,7.28027E-01
-8.1175200E+00,7.08496E-01
-8.1173460E+00,6.74316E-01
-8.1171720E+00,6.84082E-01
-8.1169980E+00,6.79199E-01
-8.1168240E+00,6.88965E-01
-8.1166500E+00,6.45020E-01
-8.1164760E+00,6.45020E-01
-8.1163020E+00,6.25488E-01
-8.1161280E+00,6.35254E-01
-8.1159540E+00,6.30371E-01
-8.1157800E+00,6.40137E-01
-8.1156060E+00,6.40137E-01
-8.1154320E+00,6.25488E-01
-8.1152580E+00,6.35254E-01
-8.1150840E+00,6.35254E-01
-8.1149100E+00,6.45020E-01
-8.1147360E+00,6.35254E-01
-8.1145620E+00,6.20605E-01
-8.1143880E+00,6.40137E-01
-8.1142140E+00,6.40137E-01
-8.1140400E+00,7.67090E-01
-8.1138660E+00,9.13574E-01
-8.1136920E+00,9.42871E-01
-8.1135180E+00,9.62402E-01
-8.1133440E+00,9.57520E-01
-8.1131700E+00,8.45215E-01
-8.1129960E+00,7.28027E-01
-8.1128220E+00,6.84082E-01
-8.1126480E+00,6.59668E-01
-8.1124740E+00,6.59668E-01
-8.1123000E+00,6.64551E-01
-8.1121260E+00,6.59668E-01
-8.1119520E+00,6.35254E-01
-8.1117780E+00,6.20605E-01
-8.1116040E+00,6.20605E-01
-8.1114300E+00,6.10840E-01
-8.1112560E+00,6.35254E-01
-8.1110820E+00,6.15723E-01
-8.1109080E+00,6.20605E-01
-8.1107340E+00,6.20605E-01
-8.1105600E+00,6.40137E-01
-8.1103860E+00,7.03613E-01
-8.1102120E+00,8.98926E-01
-8.1100380E+00,9.47754E-01
-8.1098640E+00,9.62402E-01
-8.1096900E+00,9.62402E-01
-8.1095160E+00,8.79395E-01
-8.1093420E+00,7.18262E-01
-8.1091680E+00,6.93848E-01
-8.1089940E+00,6.59668E-01
-8.1088200E+00,6.64551E-01
-8.1086460E+00,6.69434E-01
-8.1084720E+00,6.64551E-01
-8.1082980E+00,6.54785E-01
-8.1081240E+00,6.30371E-01
-8.1079500E+00,6.25488E-01
-8.1077760E+00,6.40137E-01
-8.1076020E+00,6.25488E-01
-8.1074280E+00,6.40137E-01
-8.1072540E+00,6.30371E-01
-8.1070800E+00,6.35254E-01
-8.1069060E+00,6.30371E-01
-8.1067320E+00,6.30371E-01
-8.1065580E+00,6.30371E-01
-8.1063840E+00,6.25488E-01
-8.1062100E+00,6.25488E-01
-8.1060360E+00,6.35254E-01
-8.1058620E+00,6.49902E-01
-8.1056880E+00,7.96387E-01
-8.1055140E+00,9.37988E-01
-8.1053400E+00,9.62402E-01
-8.1051660E+00,9.77051E-01
-8.1049920E+00,9.62402E-01
-8.1048180E+00,8.20801E-01
-8.1046440E+00,7.18262E-01
-8.1044700E+00,6.59668E-01
-8.1042960E+00,6.84082E-01
-8.1041220E+00,6.84082E-01
-8.1039480E+00,6.93848E-01
-8.1037740E+00,6.79199E-01
-8.1036000E+00,6.49902E-01
-8.1034260E+00,6.35254E-01
-8.1032520E+00,6.35254E-01
-8.1030780E+00,6.35254E-01
-8.1029040E+00,6.35254E-01
-8.1027300E+00,6.20605E-01
-8.1025560E+00,6.25488E-01
-8.1023820E+00,6.25488E-01
-8.1022080E+00,6.40137E-01
-8.1020340E+00,7.47559E-01
-8.1018600E+00,8.98926E-01
-8.1016860E+00,9.33105E-01
-8.1015120E+00,9.57520E-01
-8.1013380E+00,9.62402E-01
-8.1011640E+00,8.40332E-01
-8.1009900E+00,7.08496E-01
-8.1008160E+00,6.84082E-01
-8.1006420E+00,6.79199E-01
-8.1004680E+00,6.84082E-01
-8.1002940E+00,6.54785E-01
-8.1001200E+00,6.84082E-01
-8.0999460E+00,6.30371E-01
-8.0997720E+00,6.20605E-01
-8.0995980E+00,6.10840E-01
-8.0994240E+00,6.30371E-01
-8.0992500E+00,6.10840E-01
-8.0990760E+00,6.15723E-01
-8.0989020E+00,6.30371E-01
-8.0987280E+00,6.01074E-01
-8.0985540E+00,6.25488E-01
-8.0983800E+00,6.20605E-01
-8.0982060E+00,6.25488E-01
-8.0980320E+00,6.30371E-01
-8.0978580E+00,6.15723E-01
-8.0976840E+00,6.45020E-01
-8.0975100E+00,6.40137E-01
-8.0973360E+00,8.15918E-01
-8.0971620E+00,9.42871E-01
-8.0969880E+00,9.62402E-01
-8.0968140E+00,9.62402E-01
-8.0966400E+00,9.62402E-01
-8.0964660E+00,8.06152E-01
-8.0962920E+00,6.98730E-01
-8.0961180E+00,6.84082E-01
-8.0959440E+00,6.79199E-01
-8.0957700E+00,6.84082E-01
-8.0955960E+00,6.93848E-01
-8.0954220E+00,6.69434E-01
-8.0952480E+00,6.49902E-01
-8.0950740E+00,6.30371E-01
-8.0949000E+00,6.40137E-01
-8.0947260E+00,6.45020E-01
-8.0945520E+00,6.54785E-01
-8.0943780E+00,6.20605E-01
-8.0942040E+00,6.25488E-01
-8.0940300E+00,6.35254E-01
-8.0938560E+00,6.40137E-01
-8.0936820E+00,8.06152E-01
-8.0935080E+00,9.13574E-01
-8.0933340E+00,9.62402E-01
-8.0931600E+00,9.52637E-01
-8.0929860E+00,9.77051E-01
-8.0928120E+00,8.15918E-01
-8.0926380E+00,7.28027E-01
-8.0924640E+00,6.79199E-01
-8.0922900E+00,6.69434E-01
-8.0921160E+00,6.64551E-01
-8.0919420E+00,6.40137E-01
-8.0917680E+00,6.64551E-01
-8.0915940E+00,6.40137E-01
-8.0914200E+00,6.20605E-01
-8.0912460E+00,6.10840E-01
-8.0910720E+00,6.20605E-01
-8.0908980E+00,6.10840E-01
-8.0907240E+00,6.05957E-01
-8.0905500E+00,6.05957E-01
-8.0903760E+00,6.20605E-01
-8.0902020E+00,6.10840E-01
-8.0900280E+00,6.25488E-01
-8.0898540E+00,6.25488E-01
-8.0896800E+00,6.10840E-01
-8.0895060E+00,6.01074E-01
-8.0893320E+00,6.20605E-01
-8.0891580E+00,6.40137E-01
-8.0889840E+00,8.25684E-01
-8.0888100E+00,9.42871E-01
-8.0886360E+00,9.52637E-01
-8.0884620E+00,9.52637E-01
-8.0882880E+00,9.81934E-01
-8.0881140E+00,7.71973E-01
-8.0879400E+00,6.98730E-01
-8.0877660E+00,6.64551E-01
-8.0875920E+00,6.74316E-01
-8.0874180E+00,6.59668E-01
-8.0872440E+00,6.69434E-01
-8.0870700E+00,6.84082E-01
-8.0868960E+00,6.45020E-01
-8.0867220E+00,6.35254E-01
-8.0865480E+00,6.35254E-01
-8.0863740E+00,6.25488E-01
-8.0862000E+00,6.30371E-01
-8.0860260E+00,6.25488E-01
-8.0858520E+00,6.59668E-01
-8.0856780E+00,6.40137E-01
-8.0855040E+00,6.49902E-01
-8.0853300E+00,8.15918E-01
-8.0851560E+00,9.57520E-01
-8.0849820E+00,9.62402E-01
-8.0848080E+00,9.72168E-01
-8.0846340E+00,9.62402E-01
-8.0844600E+00,8.01270E-01
-8.0842860E+00,7.03613E-01
-8.0841120E+00,6.79199E-01
-8.0839380E+00,6.59668E-01
-8.0837640E+00,6.74316E-01
-8.0835900E+00,6.59668E-01
-8.0834160E+00,6.74316E-01
-8.0832420E+00,6.35254E-01
-8.0830680E+00,6.20605E-01
-8.0828940E+00,6.25488E-01
-8.0827200E+00,6.30371E-01
-8.0825460E+00,6.25488E-01
-8.0823720E+00,6.15723E-01
-8.0821980E+00,6.20605E-01
-8.0820240E+00,6.20605E-01
-8.0818500E+00,6.15723E-01
-8.0816760E+00,6.20605E-01
-8.0815020E+00,6.30371E-01
-8.0813280E+00,6.20605E-01
-8.0811540E+00,6.20605E-01
-8.0809800E+00,6.20605E-01
-8.0808060E+00,6.25488E-01
-8.0806320E+00,8.45215E-01
-8.0804580E+00,9.23340E-01
-8.0802840E+00,9.57520E-01
-8.0801100E+00,9.52637E-01
-8.0799360E+00,9.57520E-01
-8.0797620E+00,7.52441E-01
-8.0795880E+00,6.79199E-01
-8.0794140E+00,6.74316E-01
-8.0792400E+00,6.64551E-01
-8.0790660E+00,6.59668E-01
-8.0788920E+00,6.64551E-01
-8.0787180E+00,6.54785E-01
-8.0785440E+00,6.40137E-01
-8.0783700E+00,6.25488E-01
-8.0781960E+00,6.54785E-01
-8.0780220E+00,6.40137E-01
-8.0778480E+00,6.20605E-01
-8.0776740E+00,6.35254E-01
-8.0775000E+00,6.40137E-01
-8.0773260E+00,6.40137E-01
-8.0771520E+00,6.59668E-01
-8.0769780E+00,8.50098E-01
-8.0768040E+00,9.33105E-01
-8.0766300E+00,9.62402E-01
-8.0764560E+00,9.57520E-01
-8.0762820E+00,9.81934E-01
-8.0761080E+00,7.76855E-01
-8.0759340E+00,7.08496E-01
-8.0757600E+00,6.88965E-01
-8.0755860E+00,6.84082E-01
-8.0754120E+00,6.84082E-01
-8.0752380E+00,6.74316E-01
-8.0750640E+00,6.64551E-01
-8.0748900E+00,6.35254E-01
-8.0747160E+00,6.35254E-01
-8.0745420E+00,6.35254E-01
-8.0743680E+00,6.30371E-01
-8.0741940E+00,6.40137E-01
-8.0740200E+00,6.40137E-01
-8.0738460E+00,6.35254E-01
-8.0736720E+00,6.25488E-01
-8.0734980E+00,6.10840E-01
-8.0733240E+00,6.10840E-01
-8.0731500E+00,6.25488E-01
-8.0729760E+00,6.10840E-01
-8.0728020E+00,6.25488E-01
-8.0726280E+00,6.15723E-01
-8.0724540E+00,6.40137E-01
-8.0722800E+00,8.45215E-01
-8.0721060E+00,9.23340E-01
-8.0719320E+00,9.42871E-01
-8.0717580E+00,9.52637E-01
-8.0715840E+00,9.52637E-01
-8.0714100E+00,7.32910E-01
-8.0712360E+00,6.88965E-01
-8.0710620E+00,6.69434E-01
-8.0708880E+00,6.59668E-01
-8.0707140E+00,6.59668E-01
-8.0705400E+00,6.59668E-01
-8.0703660E+00,6.59668E-01
-8.0701920E+00,6.35254E-01
-8.0700180E+00,6.05957E-01
-8.0698440E+00,6.20605E-01
-8.0696700E+00,6.30371E-01
-8.0694960E+00,6.20605E-01
-8.0693220E+00,6.35254E-01
-8.0691480E+00,6.35254E-01
-8.0689740E+00,6.40137E-01
-8.0688000E+00,6.30371E-01
-8.0686260E+00,8.59863E-01
-8.0684520E+00,9.23340E-01
-8.0682780E+00,9.81934E-01
-8.0681040E+00,9.77051E-01
-8.0679300E+00,9.67285E-01
-8.0677560E+00,7.67090E-01
-8.0675820E+00,6.98730E-01
-8.0674080E+00,6.98730E-01
-8.0672340E+00,6.84082E-01
-8.0670600E+00,6.74316E-01
-8.0668860E+00,6.69434E-01
-8.0667120E+00,6.79199E-01
-8.0665380E+00,6.35254E-01
-8.0663640E+00,6.40137E-01
-8.0661900E+00,6.20605E-01
-8.0660160E+00,6.35254E-01
-8.0658420E+00,6.40137E-01
-8.0656680E+00,6.35254E-01
-8.0654940E+00,6.20605E-01
-8.0653200E+00,6.40137E-01
-8.0651460E+00,6.25488E-01
-8.0649720E+00,6.05957E-01
-8.0647980E+00,6.35254E-01
-8.0646240E+00,6.25488E-01
-8.0644500E+00,6.20605E-01
-8.0642760E+00,6.25488E-01
-8.0641020E+00,6.59668E-01
-8.0639280E+00,9.03809E-01
-8.0637540E+00,9.57520E-01
-8.0635800E+00,9.86816E-01
-8.0634060E+00,9.62402E-01
-8.0632320E+00,9.42871E-01
-8.0630580E+00,7.28027E-01
-8.0628840E+00,6.84082E-01
-8.0627100E+00,6.54785E-01
-8.0625360E+00,6.64551E-01
-8.0623620E+00,6.64551E-01
-8.0621880E+00,6.69434E-01
-8.0620140E+00,6.45020E-01
-8.0618400E+00,6.20605E-01
-8.0616660E+00,6.25488E-01
-8.0614920E+00,6.30371E-01
-8.0613180E+00,6.20605E-01
-8.0611440E+00,6.35254E-01
-8.0609700E+00,6.30371E-01
-8.0607960E+00,6.05957E-01
-8.0606220E+00,6.20605E-01
-8.0604480E+00,6.25488E-01
-8.0602740E+00,8.64746E-01
-8.0601000E+00,9.52637E-01
-8.0599260E+00,9.52637E-01
-8.0597520E+00,9.57520E-01
-8.0595780E+00,9.77051E-01
-8.0594040E+00,7.47559E-01
-8.0592300E+00,6.93848E-01
-8.0590560E+00,6.84082E-01
-8.0588820E+00,6.59668E-01
-8.0587080E+00,6.88965E-01
-8.0585340E+00,6.74316E-01
-8.0583600E+00,6.64551E-01
-8.0581860E+00,6.30371E-01
-8.0580120E+00,6.20605E-01
-8.0578380E+00,6.30371E-01
-8.0576640E+00,6.20605E-01
-8.0574900E+00,6.25488E-01
-8.0573160E+00,6.25488E-01
-8.0571420E+00,6.35254E-01
-8.0569680E+00,6.35254E-01
-8.0567940E+00,6.40137E-01
-8.0566200E+00,6.30371E-01
-8.0564460E+00,6.20605E-01
-8.0562720E+00,6.40137E-01
-8.0560980E+00,6.30371E-01
-8.0559240E+00,6.40137E-01
-8.0557500E+00,7.13379E-01
-8.0555760E+00,9.03809E-01
-8.0554020E+00,9.52637E-01
-8.0552280E+00,9.62402E-01
-8.0550540E+00,9.52637E-01
-8.0548800E+00,9.08691E-01
-8.0547060E+00,7.37793E-01
-8.0545320E+00,6.98730E-01
-8.0543580E+00,6.64551E-01
-8.0541840E+00,6.88965E-01
-8.0540100E+00,6.59668E-01
-8.0538360E+00,6.88965E-01
-8.0536620E+00,6.49902E-01
-8.0534880E+00,6.30371E-01
-8.0533140E+00,6.40137E-01
-8.0531400E+00,6.30371E-01
-8.0529660E+00,6.20605E-01
-8.0527920E+00,6.40137E-01
-8.0526180E+00,6.25488E-01
-8.0524440E+00,6.30371E-01
-8.0522700E+00,6.20605E-01
-8.0520960E+00,6.45020E-01
-8.0519220E+00,8.74512E-01
-8.0517480E+00,9.13574E-01
-8.0515740E+00,9.42871E-01
-8.0514000E+00,9.42871E-01
-8.0512260E+00,9.52637E-01
-8.0510520E+00,7.47559E-01
-8.0508780E+00,6.69434E-01
-8.0507040E+00,6.59668E-01
-8.0505300E+00,6.84082E-01
-8.0503560E+00,6.79199E-01
-8.0501820E+00,6.69434E-01
-8.0500080E+00,6.59668E-01
-8.0498340E+00,6.25488E-01
-8.0496600E+00,6.30371E-01
-8.0494860E+00,6.15723E-01
-8.0493120E+00,6.40137E-01
-8.0491380E+00,6.25488E-01
-8.0489640E+00,6.40137E-01
-8.0487900E+00,6.30371E-01
-8.0486160E+00,6.10840E-01
-8.0484420E+00,6.25488E-01
-8.0482680E+00,6.35254E-01
-8.0480940E+00,6.30371E-01
-8.0479200E+00,6.20605E-01
-8.0477460E+00,6.25488E-01
-8.0475720E+00,6.25488E-01
-8.0473980E+00,7.52441E-01
-8.0472240E+00,9.03809E-01
-8.0470500E+00,9.57520E-01
-8.0468760E+00,9.62402E-01
-8.0467020E+00,9.67285E-01
-8.0465280E+00,8.79395E-01
-8.0463540E+00,7.23145E-01
-8.0461800E+00,7.08496E-01
-8.0460060E+00,6.64551E-01
